transaction_id,amount,payment_method,failure_reason,customer_age_days,previous_successful_payments,previous_failed_payments,retry_count,time_since_failure_hours,customer_avg_amount,is_subscription,recovered
TXN003075,1350.62,Card,Authentication Failed,88,17,3,2,2.6,1039.44,0,0
TXN003076,1449.18,Net Banking,Network Error,1262,19,4,2,13.01,3153.43,0,0
TXN003077,192.59,Net Banking,Limit Exceeded,37,18,6,0,17.82,712.96,0,1
TXN003078,875.74,UPI,Expired Card,752,13,1,1,18.02,240.95,1,0
TXN003079,3121.39,UPI,Limit Exceeded,1114,28,4,0,22.97,692.56,0,0
TXN003080,38104.89,Net Banking,Authentication Failed,1002,20,4,4,3.46,1084.69,1,1
TXN003081,370.97,Card,Bank Decline,48,19,2,1,6.42,892.16,1,0
TXN003082,1604.83,Net Banking,Insufficient Funds,257,23,3,1,13.9,745.61,1,0
TXN003083,655.93,UPI,Network Error,393,18,0,4,2.75,698.87,0,1
TXN003084,6924.95,Card,Expired Card,1002,27,4,0,30.02,1002.25,0,0
TXN003085,324.28,Card,Bank Decline,272,21,7,2,27.63,5945.13,0,0
TXN003086,1924.55,Card,Insufficient Funds,28,26,4,0,20.63,723.0,0,1
TXN003087,309.05,UPI,Bank Decline,1437,18,5,1,7.27,1627.2,1,1
TXN003088,823.27,UPI,Authentication Failed,82,14,7,1,15.68,1859.46,1,0
TXN003089,1063.28,Card,Expired Card,686,20,5,0,0.09,1687.01,0,1
TXN003090,2871.88,UPI,Bank Decline,897,28,4,1,16.49,1489.74,0,0
TXN003091,415.94,Card,Insufficient Funds,871,14,3,1,0.92,1167.66,1,1
TXN003092,1992.3,Wallet,Bank Decline,1381,13,4,0,4.49,1349.78,0,1
TXN003093,1115.32,UPI,Insufficient Funds,246,16,5,1,7.71,729.68,1,1
TXN003094,1401.8,Net Banking,Insufficient Funds,57,21,3,1,18.67,458.84,0,0
TXN003095,2598.01,UPI,Authentication Failed,966,18,3,0,4.99,1317.7,1,1
TXN003096,345.74,Card,Authentication Failed,482,20,5,0,2.52,3489.34,0,1
TXN003097,2274.55,Wallet,Insufficient Funds,870,11,3,3,12.35,832.61,1,1
TXN003098,657.2,UPI,Insufficient Funds,900,29,3,0,25.01,898.0,0,0
TXN003099,2940.36,UPI,Bank Decline,531,15,7,0,8.91,4309.5,0,0
TXN003100,1481.93,Card,Bank Decline,163,15,5,2,35.18,1347.52,0,0
TXN003101,908.16,UPI,Insufficient Funds,205,14,3,2,51.02,421.16,0,0
TXN003102,644.82,Card,Bank Decline,1030,14,4,3,22.53,5010.36,0,0
TXN003103,2300.69,Net Banking,Insufficient Funds,1461,11,3,2,29.66,1147.86,0,1
TXN003104,3411.33,Card,Limit Exceeded,672,23,4,0,14.54,879.13,0,1
TXN003105,678.87,UPI,Expired Card,742,20,1,1,15.45,337.28,1,0
TXN003106,395.56,Card,Expired Card,1148,14,7,0,0.67,1228.15,0,1
TXN003107,2048.35,Card,Bank Decline,81,13,3,2,13.62,1664.6,1,0
TXN003108,297.77,UPI,Authentication Failed,958,19,6,1,13.5,2084.66,1,0
TXN003109,338.67,Card,Authentication Failed,731,20,3,1,14.75,1097.43,1,1
TXN003110,421.39,Card,Insufficient Funds,1015,15,5,1,4.57,1495.15,1,1
TXN003111,754.53,Card,Bank Decline,373,22,1,0,8.81,1233.41,0,1
TXN003112,329.41,UPI,Network Error,762,16,5,1,53.57,1085.76,1,0
TXN003113,191.54,Card,Insufficient Funds,1208,19,3,0,34.39,190.06,1,1
TXN003114,394.69,UPI,Bank Decline,114,26,6,0,10.87,1167.49,0,1
TXN003115,1955.16,UPI,Network Error,695,25,3,0,9.75,1333.09,0,1
TXN003116,349.19,Net Banking,Network Error,99,14,4,1,27.56,639.61,1,0
TXN003117,807.35,Card,Bank Decline,972,23,6,1,9.14,1353.88,1,1
TXN003118,6323.5,UPI,Network Error,106,18,6,1,16.52,1111.77,0,0
TXN003119,1049.16,UPI,Authentication Failed,187,18,5,0,36.86,507.39,0,1
TXN003120,1492.6,UPI,Insufficient Funds,677,12,3,0,3.87,945.11,0,0
TXN003121,468.04,UPI,Expired Card,102,16,0,0,24.36,1949.21,0,1
TXN003122,7685.78,UPI,Insufficient Funds,238,22,5,0,107.59,724.59,0,1
TXN003123,673.73,UPI,Insufficient Funds,257,20,1,1,0.7,453.15,0,1
TXN003124,893.11,Card,Network Error,910,21,3,2,0.54,612.38,1,0
TXN003125,3588.01,Card,Insufficient Funds,25,22,1,2,21.51,781.31,1,0
TXN003126,931.17,Card,Insufficient Funds,1317,18,5,1,10.57,1310.49,0,0
TXN003127,1144.93,Card,Insufficient Funds,213,24,2,2,3.64,1743.1,1,0
TXN003128,851.06,UPI,Network Error,317,15,5,0,13.13,1727.46,0,0
TXN003129,856.33,Wallet,Expired Card,109,28,4,4,39.93,534.9,0,0
TXN003130,1530.66,Net Banking,Insufficient Funds,165,20,3,0,13.32,1554.72,0,1
TXN003131,1803.8,Net Banking,Expired Card,384,14,3,0,50.69,781.33,1,0
TXN003132,614.66,Net Banking,Insufficient Funds,1254,8,5,0,15.17,1096.48,1,1
TXN003133,550.34,Net Banking,Network Error,720,18,7,0,3.71,1873.35,0,1
TXN003134,633.83,Card,Bank Decline,98,17,4,0,32.82,511.38,1,1
TXN003135,310.71,UPI,Expired Card,673,10,3,0,8.61,559.85,0,0
TXN003136,262.07,Card,Authentication Failed,182,24,3,0,16.66,835.58,0,1
TXN003137,1432.89,Card,Authentication Failed,1140,11,8,1,8.99,1299.32,0,0
TXN003138,2552.26,Card,Insufficient Funds,741,24,3,2,9.96,852.37,0,1
TXN003139,2401.72,Card,Authentication Failed,185,23,5,0,3.43,653.39,0,1
TXN003140,128.54,UPI,Insufficient Funds,744,19,6,1,17.69,2546.21,1,0
TXN003141,879.58,UPI,Authentication Failed,459,18,6,0,6.84,608.61,0,1
TXN003142,406.72,Net Banking,Bank Decline,1105,16,4,1,7.77,847.5,1,1
TXN003143,1248.08,Card,Bank Decline,589,18,8,1,3.88,1062.59,1,0
TXN003144,752.92,Card,Insufficient Funds,498,13,2,0,7.55,3606.66,0,0
TXN003145,1868.18,UPI,Insufficient Funds,963,11,4,3,31.0,762.62,0,0
TXN003146,1077.89,UPI,Expired Card,109,11,4,0,55.59,1851.4,0,1
TXN003147,199.06,Net Banking,Authentication Failed,47,20,2,1,10.43,913.73,0,1
TXN003148,459.26,Card,Network Error,441,18,8,1,24.87,278.88,1,0
TXN003149,1102.36,Net Banking,Expired Card,1364,14,3,2,43.25,1779.28,1,0
TXN003150,1189.28,Card,Limit Exceeded,1310,6,5,0,5.26,1446.51,0,0
TXN003151,309.48,Card,Bank Decline,1273,14,3,1,2.58,1626.04,1,1
TXN003152,275.11,UPI,Insufficient Funds,952,11,4,2,5.02,829.67,1,1
TXN003153,1153.57,Card,Insufficient Funds,708,23,2,0,39.79,783.87,1,0
TXN003154,310.04,Card,Bank Decline,1109,19,3,1,6.58,1766.31,0,0
TXN003155,244.26,Card,Bank Decline,443,19,6,0,13.43,644.89,1,1
TXN003156,734.63,Card,Insufficient Funds,714,16,5,3,60.33,1102.5,0,0
TXN003157,706.55,Net Banking,Insufficient Funds,1491,24,5,4,11.64,868.27,0,1
TXN003158,497.42,UPI,Insufficient Funds,1227,21,2,1,8.21,599.45,1,1
TXN003159,582.1,Net Banking,Authentication Failed,1061,17,5,1,46.01,1308.65,0,0
TXN003160,1110.37,UPI,Insufficient Funds,36,16,2,0,2.03,1707.8,1,1
TXN003161,573.55,Card,Network Error,1143,12,0,0,22.16,1551.31,1,1
TXN003162,1168.68,UPI,Network Error,992,18,3,1,10.15,1188.08,0,0
TXN003163,778.66,UPI,Network Error,690,12,9,1,27.79,449.0,1,1
TXN003164,1275.23,Card,Insufficient Funds,396,18,5,1,11.48,975.46,0,1
TXN003165,2417.25,UPI,Bank Decline,282,12,0,2,31.97,349.36,0,0
TXN003166,2333.96,Card,Insufficient Funds,1250,18,2,2,10.14,349.58,1,1
TXN003167,3496.05,Net Banking,Bank Decline,1306,17,2,0,3.04,680.81,0,0
TXN003168,2331.65,UPI,Insufficient Funds,18,13,5,1,9.16,1928.61,0,0
TXN003169,1359.27,Card,Network Error,55,25,1,2,2.53,224.9,0,1
TXN003170,742.42,UPI,Expired Card,16,18,4,2,1.05,1792.29,1,1
TXN003171,773.57,Card,Network Error,267,14,6,0,4.99,601.36,1,0
TXN003172,497.7,UPI,Bank Decline,326,20,7,2,9.74,1023.65,0,0
TXN003173,1101.11,UPI,Bank Decline,192,10,2,3,2.51,3987.72,1,1
TXN003174,2054.21,UPI,Limit Exceeded,235,21,3,0,21.31,2039.2,0,1
TXN003175,570.72,UPI,Insufficient Funds,676,24,4,1,18.05,998.91,1,0
TXN003176,1060.51,UPI,Limit Exceeded,791,16,10,0,29.37,690.52,0,1
TXN003177,596.08,Card,Limit Exceeded,841,13,3,2,4.98,1934.19,0,0
TXN003178,1324.01,Net Banking,Bank Decline,27,16,4,2,8.56,617.9,0,0
TXN003179,668.85,Net Banking,Bank Decline,22,8,3,3,19.36,1132.92,0,0
TXN003180,563.65,Card,Network Error,486,17,5,2,9.39,1815.02,1,1
TXN003181,594.68,UPI,Insufficient Funds,12,22,5,0,8.72,1879.79,0,0
TXN003182,1725.02,UPI,Insufficient Funds,304,13,4,0,7.67,297.32,0,1
TXN003183,1005.18,UPI,Insufficient Funds,918,22,0,0,12.36,1365.74,1,1
TXN003184,745.77,UPI,Insufficient Funds,947,14,5,0,9.44,850.4,0,1
TXN003185,1387.51,Card,Network Error,265,13,5,0,14.26,825.0,0,0
TXN003186,755.16,Card,Limit Exceeded,1020,19,2,1,78.3,1127.0,0,0
TXN003187,3022.58,UPI,Bank Decline,1070,13,6,0,11.96,5117.29,0,1
TXN003188,456.47,UPI,Authentication Failed,282,20,7,0,26.85,1061.84,0,0
TXN003189,926.79,Net Banking,Authentication Failed,750,16,2,1,19.87,877.9,1,1
TXN003190,309.73,Net Banking,Authentication Failed,525,25,2,1,14.66,558.4,0,0
TXN003191,802.57,UPI,Limit Exceeded,833,16,4,1,24.16,1021.0,1,0
TXN003192,241.85,Net Banking,Bank Decline,611,20,4,0,18.26,343.06,0,1
TXN003193,2146.7,Wallet,Insufficient Funds,1338,18,3,0,1.26,2157.71,1,0
TXN003194,2186.05,UPI,Network Error,955,24,7,1,24.65,1044.43,0,1
TXN003195,2221.09,UPI,Network Error,486,23,3,1,42.39,878.55,1,0
TXN003196,1125.5,Card,Limit Exceeded,420,18,0,1,29.42,1595.71,1,1
TXN003197,496.76,Net Banking,Authentication Failed,1005,15,3,2,8.59,744.21,0,1
TXN003198,533.63,Net Banking,Network Error,1495,19,1,1,41.9,1417.8,0,1
TXN003199,4346.62,UPI,Bank Decline,1439,13,10,0,1.93,439.22,0,0
TXN003200,3992.25,UPI,Insufficient Funds,1080,24,3,2,8.63,438.12,0,1
TXN003201,1224.51,Card,Insufficient Funds,783,22,4,0,0.09,183.73,0,0
TXN003202,689.47,Card,Network Error,51,15,9,0,8.02,1687.29,0,1
TXN003203,3758.45,UPI,Network Error,836,11,4,0,0.76,2104.55,0,1
TXN003204,586.95,Net Banking,Limit Exceeded,1301,13,5,0,24.98,1299.33,0,0
TXN003205,1347.44,Card,Network Error,281,14,2,1,5.74,2372.65,0,1
TXN003206,3702.49,Net Banking,Authentication Failed,1453,28,8,2,14.38,1752.07,0,1
TXN003207,516.61,Net Banking,Network Error,1065,18,1,0,16.13,1625.66,1,1
TXN003208,2313.0,Card,Limit Exceeded,659,11,5,1,6.64,1001.41,0,0
TXN003209,1751.99,Card,Insufficient Funds,150,20,4,0,5.07,2291.76,1,0
TXN003210,1058.32,Card,Authentication Failed,841,15,1,1,14.41,697.37,0,1
TXN003211,448.5,UPI,Expired Card,763,21,4,0,4.92,1561.53,0,1
TXN003212,571.35,Card,Insufficient Funds,199,13,7,0,3.08,2032.6,0,0
TXN003213,1422.98,UPI,Insufficient Funds,553,14,6,1,24.56,750.72,0,1
TXN003214,304.6,Card,Authentication Failed,790,21,5,3,6.94,1446.22,1,0
TXN003215,1233.57,UPI,Insufficient Funds,184,15,7,1,10.69,1209.63,1,1
TXN003216,1784.59,UPI,Bank Decline,788,15,3,1,43.81,580.48,1,1
TXN003217,2661.64,UPI,Bank Decline,324,19,3,0,2.45,1961.14,0,1
TXN003218,311.52,UPI,Expired Card,1421,15,3,0,1.19,847.93,0,0
TXN003219,3585.39,Card,Limit Exceeded,157,22,3,2,10.11,1713.89,1,1
TXN003220,5043.36,Card,Bank Decline,617,23,8,0,17.17,524.3,0,0
TXN003221,1586.26,Card,Bank Decline,1477,18,3,0,11.28,710.74,0,1
TXN003222,430.85,UPI,Authentication Failed,547,17,2,0,0.15,784.03,1,0
TXN003223,816.23,UPI,Limit Exceeded,156,16,2,1,9.37,734.52,0,0
TXN003224,1050.65,UPI,Authentication Failed,1238,22,4,0,11.8,613.12,0,1
TXN003225,1398.87,UPI,Bank Decline,1379,28,3,0,52.8,552.06,1,0
TXN003226,1118.54,Net Banking,Bank Decline,268,13,1,0,1.43,1136.77,0,1
TXN003227,1412.4,UPI,Bank Decline,419,17,1,0,20.97,898.34,0,1
TXN003228,1010.63,UPI,Expired Card,1119,16,1,0,9.03,1280.53,0,1
TXN003229,1392.14,UPI,Insufficient Funds,1288,22,1,0,37.22,1370.88,0,0
TXN003230,724.53,UPI,Bank Decline,498,14,5,0,19.39,435.97,0,0
TXN003231,808.86,Card,Insufficient Funds,1126,11,4,1,9.01,1314.01,0,1
TXN003232,653.0,Card,Bank Decline,1007,20,3,4,18.37,1549.93,0,0
TXN003233,6158.16,UPI,Limit Exceeded,1434,21,4,1,10.65,674.11,1,1
TXN003234,4094.95,UPI,Insufficient Funds,1469,20,7,2,22.75,1856.98,0,1
TXN003235,1807.62,UPI,Expired Card,43,13,2,0,28.11,792.49,1,1
TXN003236,3614.75,UPI,Authentication Failed,487,16,7,2,21.29,1919.82,1,0
TXN003237,2249.84,UPI,Bank Decline,186,19,3,1,8.42,130.58,0,1
TXN003238,1290.96,Wallet,Expired Card,1355,23,7,0,0.64,2426.46,1,1
TXN003239,282.87,Card,Authentication Failed,588,16,4,0,2.68,2673.7,0,0
TXN003240,866.15,Card,Authentication Failed,1436,19,3,1,11.22,1063.6,1,0
TXN003241,811.16,UPI,Bank Decline,1499,15,6,2,15.84,2375.63,0,1
TXN003242,395.53,Card,Insufficient Funds,985,17,4,0,1.77,913.23,0,0
TXN003243,287.85,Card,Insufficient Funds,1301,18,3,2,11.19,901.07,0,0
TXN003244,1708.63,Card,Expired Card,360,18,1,2,6.07,2953.72,0,0
TXN003245,1468.58,Card,Expired Card,973,16,5,2,1.27,819.91,1,0
TXN003246,383.5,UPI,Expired Card,1495,26,11,2,7.85,2446.13,0,0
TXN003247,560.43,Card,Bank Decline,370,19,3,1,18.05,603.41,0,0
TXN003248,3118.48,UPI,Insufficient Funds,75,17,6,2,26.93,1280.77,0,1
TXN003249,497.74,Net Banking,Network Error,314,19,3,2,25.81,336.53,0,0
TXN003250,1278.85,Card,Network Error,429,17,6,1,12.86,1176.8,1,1
TXN003251,924.45,Card,Expired Card,520,15,4,2,1.8,2880.55,0,0
TXN003252,1729.74,UPI,Bank Decline,225,19,4,2,16.3,1042.58,0,1
TXN003253,507.5,Card,Bank Decline,1075,22,5,0,0.95,1958.66,1,0
TXN003254,1189.25,UPI,Bank Decline,1263,18,3,0,9.96,725.31,0,1
TXN003255,1276.47,UPI,Insufficient Funds,373,17,4,2,19.36,1358.06,0,1
TXN003256,1349.06,UPI,Bank Decline,128,23,5,0,2.37,1318.97,0,1
TXN003257,1177.52,Card,Insufficient Funds,501,18,5,4,17.49,795.76,0,1
TXN003258,1495.4,UPI,Bank Decline,583,22,4,1,20.12,1209.46,1,1
TXN003259,7884.02,UPI,Insufficient Funds,890,20,3,0,39.81,1918.04,0,1
TXN003260,10994.69,Net Banking,Insufficient Funds,1179,23,5,0,4.4,971.86,0,0
TXN003261,616.9,UPI,Limit Exceeded,901,16,4,2,30.8,620.83,0,1
TXN003262,136.13,Card,Bank Decline,585,13,6,0,7.59,607.11,0,1
TXN003263,1874.22,UPI,Expired Card,356,19,8,0,8.84,1287.27,1,1
TXN003264,1296.76,UPI,Expired Card,121,22,3,0,60.41,1127.21,0,0
TXN003265,2849.61,Net Banking,Network Error,634,16,3,0,12.77,2532.49,0,1
TXN003266,1417.14,UPI,Authentication Failed,243,12,1,0,36.72,1717.39,0,0
TXN003267,1156.03,Card,Insufficient Funds,53,17,6,0,21.59,1394.42,1,1
TXN003268,3029.09,Card,Limit Exceeded,280,26,6,2,9.77,502.57,0,1
TXN003269,3435.45,Card,Authentication Failed,119,21,5,1,0.79,1060.65,0,1
TXN003270,314.85,Card,Authentication Failed,551,23,8,0,12.22,497.49,1,0
TXN003271,525.87,UPI,Insufficient Funds,405,14,7,2,8.44,2986.6,0,1
TXN003272,997.21,UPI,Bank Decline,798,18,8,1,13.39,818.12,1,1
TXN003273,1198.22,Card,Insufficient Funds,1322,15,3,1,23.64,718.08,0,0
TXN003274,894.81,Card,Network Error,322,9,3,1,13.87,962.17,0,0
TXN003275,1620.98,Net Banking,Expired Card,1192,16,3,0,20.02,1432.81,0,1
TXN003276,2687.84,Net Banking,Bank Decline,1120,25,5,2,21.64,235.98,1,1
TXN003277,5169.02,Net Banking,Network Error,57,21,8,0,27.21,686.84,1,1
TXN003278,1846.45,Card,Expired Card,1454,13,3,1,18.88,3607.1,0,0
TXN003279,509.23,UPI,Bank Decline,1436,16,5,2,38.27,1421.11,1,1
TXN003280,960.41,Net Banking,Authentication Failed,150,20,5,1,6.42,1340.65,0,1
TXN003281,1024.73,Card,Limit Exceeded,534,12,1,1,32.52,1526.54,1,1
TXN003282,1742.67,UPI,Insufficient Funds,1163,15,4,1,17.98,475.57,1,1
TXN003283,1555.19,Net Banking,Network Error,396,31,7,0,17.1,5856.27,1,1
TXN003284,6942.08,Net Banking,Bank Decline,1200,25,4,4,3.71,1831.97,0,0
TXN003285,723.89,Card,Network Error,1190,20,2,1,33.45,821.36,0,0
TXN003286,1550.41,UPI,Authentication Failed,825,19,2,0,16.56,1813.51,0,1
TXN003287,9129.26,UPI,Authentication Failed,755,13,8,1,3.59,2188.93,0,0
TXN003288,647.63,Net Banking,Bank Decline,418,14,6,2,0.92,578.52,0,0
TXN003289,1249.67,Net Banking,Bank Decline,390,17,2,2,12.0,5631.16,0,0
TXN003290,468.53,UPI,Bank Decline,881,22,5,3,5.98,1207.91,0,1
TXN003291,1180.72,UPI,Network Error,903,20,5,0,6.33,748.51,1,0
TXN003292,543.38,Net Banking,Insufficient Funds,714,14,1,0,1.44,2517.16,1,0
TXN003293,2813.32,UPI,Network Error,1215,22,2,3,4.55,646.52,0,0
TXN003294,1252.11,Card,Insufficient Funds,220,31,5,1,61.61,357.47,0,1
TXN003295,472.55,Wallet,Bank Decline,1124,23,1,3,14.77,457.71,0,0
TXN003296,2336.74,UPI,Insufficient Funds,576,18,4,0,13.79,336.25,1,1
TXN003297,1289.1,Card,Authentication Failed,225,21,4,2,12.68,725.66,1,1
TXN003298,2585.15,UPI,Expired Card,225,16,2,1,26.37,1635.02,0,0
TXN003299,390.37,UPI,Bank Decline,19,26,7,1,20.29,1322.57,0,1
TXN003300,1528.35,Net Banking,Insufficient Funds,429,16,1,1,3.83,898.02,0,0
TXN003301,2199.55,Card,Network Error,1453,20,3,2,12.52,646.64,0,0
TXN003302,749.17,Wallet,Insufficient Funds,492,16,2,0,22.21,964.49,1,1
TXN003303,353.15,Card,Network Error,1407,19,2,4,10.79,904.41,0,0
TXN003304,1056.33,UPI,Limit Exceeded,974,16,4,1,14.06,1105.04,0,1
TXN003305,3311.99,UPI,Network Error,1438,21,7,2,1.52,349.08,1,1
TXN003306,3020.98,UPI,Expired Card,792,11,2,0,0.22,4243.69,1,1
TXN003307,745.77,UPI,Network Error,125,28,4,0,26.36,471.88,0,1
TXN003308,345.58,UPI,Authentication Failed,277,15,5,0,26.85,566.9,0,1
TXN003309,743.92,UPI,Authentication Failed,918,14,1,1,12.79,1127.97,0,1
TXN003310,719.37,Card,Network Error,1127,15,0,0,30.4,2536.81,1,1
TXN003311,1638.94,Card,Bank Decline,848,19,4,2,27.4,2088.05,1,1
TXN003312,997.75,Card,Bank Decline,1077,22,1,0,7.97,516.77,0,1
TXN003313,556.72,Card,Insufficient Funds,670,12,4,0,12.15,376.23,1,1
TXN003314,2962.64,UPI,Expired Card,1030,17,5,0,11.58,1971.4,1,0
TXN003315,1244.37,UPI,Network Error,179,13,9,0,0.36,737.58,0,1
TXN003316,1622.74,Card,Insufficient Funds,793,23,3,1,0.0,1323.47,1,1
TXN003317,232.18,Card,Insufficient Funds,353,14,2,2,32.81,1273.85,0,1
TXN003318,123.74,UPI,Network Error,243,15,3,2,68.53,543.65,0,0
TXN003319,300.73,Net Banking,Authentication Failed,943,19,3,0,25.4,1050.07,1,0
TXN003320,711.6,Net Banking,Network Error,549,14,7,4,1.34,1911.55,0,0
TXN003321,1842.21,Card,Expired Card,1243,19,5,2,16.89,1181.88,0,1
TXN003322,133.22,UPI,Bank Decline,1302,21,5,0,17.7,524.29,0,1
TXN003323,4598.87,Card,Network Error,413,19,5,2,5.64,1173.13,0,1
TXN003324,1278.59,Card,Bank Decline,84,19,5,0,12.03,1679.1,1,0
TXN003325,3730.38,Net Banking,Expired Card,1176,17,2,0,0.23,1177.55,1,0
TXN003326,494.05,Card,Insufficient Funds,18,19,3,2,11.37,1173.89,0,0
TXN003327,1725.85,Net Banking,Network Error,235,5,3,3,5.65,1235.09,0,1
TXN003328,1184.03,Card,Bank Decline,849,10,7,1,4.4,431.03,1,0
TXN003329,2289.11,UPI,Bank Decline,971,14,5,1,65.97,703.34,1,0
TXN003330,888.55,Card,Authentication Failed,1371,14,9,0,20.12,994.39,1,1
TXN003331,1678.9,Card,Insufficient Funds,678,16,4,2,40.15,891.57,0,1
TXN003332,2957.13,Card,Bank Decline,845,14,7,2,2.83,828.1,0,1
TXN003333,610.29,UPI,Network Error,170,17,2,0,4.69,735.86,0,1
TXN003334,1363.79,UPI,Authentication Failed,388,21,2,1,47.08,1371.23,0,0
TXN003335,200.52,Net Banking,Bank Decline,737,21,5,3,5.94,1347.54,0,0
TXN003336,2063.69,Card,Limit Exceeded,588,19,7,2,38.06,2862.26,1,0
TXN003337,6368.99,Net Banking,Authentication Failed,1452,20,8,2,24.19,1002.38,0,0
TXN003338,357.81,Card,Bank Decline,1468,15,4,0,0.69,2754.11,0,1
TXN003339,1010.05,Card,Bank Decline,778,19,4,2,2.97,199.97,1,1
TXN003340,2422.2,Card,Bank Decline,948,18,3,1,14.68,1674.05,0,1
TXN003341,1128.08,Net Banking,Limit Exceeded,1093,16,7,0,44.81,501.25,0,0
TXN003342,1272.31,Card,Insufficient Funds,1001,17,2,1,15.45,3082.31,0,0
TXN003343,771.32,Card,Bank Decline,252,19,3,2,21.59,302.77,0,1
TXN003344,745.95,UPI,Expired Card,1004,15,10,2,20.17,870.07,0,0
TXN003345,1014.32,Card,Network Error,56,14,2,3,2.18,847.38,1,0
TXN003346,1138.54,Card,Bank Decline,1264,25,6,0,31.83,357.44,0,0
TXN003347,378.68,UPI,Network Error,1312,16,5,0,23.7,612.61,0,0
TXN003348,1033.37,UPI,Insufficient Funds,675,15,7,3,6.94,994.09,0,0
TXN003349,4499.32,UPI,Bank Decline,226,13,7,2,11.11,679.82,0,0
TXN003350,752.03,UPI,Network Error,913,28,5,0,11.77,811.19,1,0
TXN003351,360.13,UPI,Authentication Failed,1378,18,4,0,28.46,1170.8,0,0
TXN003352,956.93,Card,Bank Decline,370,13,6,2,54.74,295.27,0,1
TXN003353,576.43,Net Banking,Authentication Failed,998,16,5,0,35.11,2434.2,0,0
TXN003354,328.81,Card,Expired Card,926,24,3,2,11.73,1289.69,1,1
TXN003355,1242.96,UPI,Insufficient Funds,569,21,2,1,7.43,438.74,0,1
TXN003356,578.68,UPI,Expired Card,48,26,5,1,4.73,1055.4,1,1
TXN003357,625.0,Card,Insufficient Funds,429,13,2,1,20.88,1620.36,1,1
TXN003358,1259.01,UPI,Authentication Failed,141,20,4,0,9.73,1060.38,1,0
TXN003359,275.93,Net Banking,Authentication Failed,792,19,4,0,2.76,1449.92,0,1
TXN003360,228.74,Card,Bank Decline,1289,17,4,1,0.91,1783.58,0,1
TXN003361,2005.77,Net Banking,Bank Decline,1221,18,6,0,15.71,396.79,0,1
TXN003362,192.92,UPI,Bank Decline,1286,13,1,1,37.2,698.63,0,1
TXN003363,455.32,Card,Bank Decline,754,21,6,1,7.23,4020.36,1,1
TXN003364,217.05,UPI,Bank Decline,79,13,9,0,4.28,781.22,0,1
TXN003365,708.02,Net Banking,Bank Decline,1104,17,2,0,12.58,1647.19,1,1
TXN003366,1612.04,Card,Network Error,641,16,2,0,25.15,2526.19,0,0
TXN003367,1213.31,UPI,Insufficient Funds,407,20,8,0,0.64,1235.8,0,1
TXN003368,9439.76,UPI,Limit Exceeded,1109,16,4,0,37.67,748.21,1,0
TXN003369,2916.75,UPI,Limit Exceeded,999,14,1,0,84.86,1677.62,0,0
TXN003370,474.36,Card,Network Error,1278,13,3,0,10.64,1493.37,0,1
TXN003371,373.4,UPI,Authentication Failed,1217,11,2,1,33.49,829.65,0,1
TXN003372,12531.73,Card,Bank Decline,476,18,7,1,9.75,1055.41,0,1
TXN003373,2853.54,UPI,Insufficient Funds,585,21,5,0,2.0,858.76,1,0
TXN003374,1863.91,Card,Network Error,462,12,5,0,12.56,548.16,1,1
TXN003375,1173.05,Net Banking,Bank Decline,1306,16,7,1,3.52,1153.41,1,1
TXN003376,1402.72,Net Banking,Network Error,1209,27,2,0,3.82,3987.49,0,0
TXN003377,288.92,Card,Authentication Failed,920,16,4,0,28.56,1964.74,0,0
TXN003378,1263.11,UPI,Authentication Failed,135,26,3,1,1.96,3779.18,0,1
TXN003379,1169.24,UPI,Expired Card,385,14,6,0,6.26,1596.86,0,1
TXN003380,486.03,Card,Limit Exceeded,1145,25,9,0,8.1,2005.43,0,1
TXN003381,675.41,UPI,Insufficient Funds,1352,19,3,0,43.2,963.56,1,1
TXN003382,4288.36,Card,Insufficient Funds,395,22,8,0,16.95,744.83,0,0
TXN003383,979.79,UPI,Limit Exceeded,792,23,6,0,1.05,743.28,1,1
TXN003384,7073.1,UPI,Bank Decline,470,16,3,2,5.94,2067.85,1,1
TXN003385,228.92,UPI,Bank Decline,1232,15,4,2,1.19,1859.18,0,1
TXN003386,685.45,Net Banking,Bank Decline,995,16,5,3,23.97,1307.03,0,0
TXN003387,272.45,UPI,Network Error,553,14,4,1,3.89,1296.76,0,1
TXN003388,369.27,Card,Insufficient Funds,415,10,2,0,4.54,2554.99,1,1
TXN003389,520.41,UPI,Network Error,624,17,6,0,2.32,419.35,1,0
TXN003390,1456.48,Card,Insufficient Funds,767,13,7,0,21.0,1154.14,1,1
TXN003391,1394.29,UPI,Insufficient Funds,1182,16,4,0,13.14,3204.34,1,1
TXN003392,595.05,Net Banking,Bank Decline,659,22,3,0,5.54,1855.53,1,1
TXN003393,147.67,Net Banking,Bank Decline,1435,21,3,0,28.31,443.9,1,0
TXN003394,4146.1,UPI,Authentication Failed,1008,18,3,3,15.71,1598.66,0,1
TXN003395,847.94,Net Banking,Insufficient Funds,497,8,6,0,3.61,1180.64,0,1
TXN003396,401.55,Wallet,Insufficient Funds,813,16,4,0,0.34,2263.94,0,1
TXN003397,1404.5,Net Banking,Network Error,1192,17,1,0,1.7,829.83,1,1
TXN003398,1318.17,Net Banking,Network Error,153,13,4,0,7.33,1845.12,0,1
TXN003399,820.24,UPI,Insufficient Funds,1442,25,4,1,1.47,466.26,0,1
